 #Electric_field_strength_at_zd=0
 #vkc_xd, vkc_yd, vkc_zd=,  -962.94952008925429        462.35132426826294       -90.542341971904250     
 #yd(m), efxd_r, efxd_i, efyd_r, efyd_i, efzd_r, efzd_i, |efs| pw_err
    -0.1440000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
    -0.1400000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
    -0.1360000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
    -0.1320000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
    -0.1280000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
    -0.1240000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
    -0.1200000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
    -0.1160000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
    -0.1120000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
    -0.1080000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
    -0.1040000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.1536849E-05
    -0.1000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.8086670E-06
    -0.9600000E-01    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.3954626E-06
    -0.9200000E-01    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.1867924E-06
    -0.8800000E-01    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.9595297E-07
    -0.8400000E-01    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.6371305E-07
    -0.8000000E-01    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.5539747E-07
    -0.7600000E-01    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.5425934E-07
    -0.7200000E-01    -0.3128289E-02     0.4399662E-03     0.2230340E-02     0.4868158E-03    -0.9258732E-03     0.4868158E-03     0.4801021E-02     0.5420007E-07
    -0.6800000E-01    -0.1032142E-01     0.1348029E-02     0.7468503E-02     0.1634482E-02    -0.3051280E-02     0.1634482E-02     0.1594443E-01     0.5398696E-07
    -0.6400000E-01    -0.1491607E-01     0.1822547E-02     0.1094255E-01     0.2388891E-02    -0.4390292E-02     0.2388891E-02     0.2318491E-01     0.5379319E-07
    -0.6000000E-01    -0.1843144E-01     0.2100736E-02     0.1368816E-01     0.2984491E-02    -0.5403346E-02     0.2984491E-02     0.2880975E-01     0.5377417E-07
    -0.5600000E-01    -0.2122968E-01     0.2254483E-02     0.1593893E-01     0.3470927E-02    -0.6197122E-02     0.3470927E-02     0.3335090E-01     0.5385217E-07
    -0.5200000E-01    -0.2368249E-01     0.2340733E-02     0.1795145E-01     0.3904093E-02    -0.6881277E-02     0.3904093E-02     0.3737015E-01     0.5390666E-07
    -0.4800000E-01    -0.2624006E-01     0.2411704E-02     0.2005571E-01     0.4355183E-02    -0.7586017E-02     0.4355183E-02     0.4156626E-01     0.5390915E-07
    -0.4400000E-01    -0.2936366E-01     0.2506120E-02     0.2260146E-01     0.4900514E-02    -0.8443473E-02     0.4900514E-02     0.4666639E-01     0.5390067E-07
    -0.4000000E-01    -0.3339555E-01     0.2642720E-02     0.2585418E-01     0.5597018E-02    -0.9547912E-02     0.5597018E-02     0.5321524E-01     0.5390514E-07
    -0.3600000E-01    -0.3845650E-01     0.2816906E-02     0.2990887E-01     0.6464368E-02    -0.1092791E-01     0.6464368E-02     0.6140493E-01     0.5388582E-07
    -0.3200000E-01    -0.4443850E-01     0.3007387E-02     0.3467831E-01     0.7482716E-02    -0.1254594E-01     0.7482716E-02     0.7105737E-01     0.5377360E-07
    -0.2800000E-01    -0.5107116E-01     0.3186559E-02     0.3994189E-01     0.8603546E-02    -0.1431911E-01     0.8603546E-02     0.8172781E-01     0.5352638E-07
    -0.2400000E-01    -0.5799984E-01     0.3328589E-02     0.4540720E-01     0.9763165E-02    -0.1614258E-01     0.9763165E-02     0.9283074E-01     0.5316557E-07
    -0.2000000E-01    -0.6484267E-01     0.3413565E-02     0.5075724E-01     0.1089302E-01    -0.1790652E-01     0.1089302E-01     0.1037342E+00     0.5276681E-07
    -0.1600000E-01    -0.7122616E-01     0.3428863E-02     0.5568157E-01     0.1192646E-01    -0.1950659E-01     0.1192646E-01     0.1138207E+00     0.5241931E-07
    -0.1200000E-01    -0.7680783E-01     0.3369061E-02     0.5989744E-01     0.1280332E-01    -0.2085038E-01     0.1280332E-01     0.1225268E+00     0.5218469E-07
    -0.8000000E-02    -0.8129243E-01     0.3235186E-02     0.6316527E-01     0.1347319E-01    -0.2186190E-01     0.1347319E-01     0.1293727E+00     0.5207776E-07
    -0.4000000E-02    -0.8444451E-01     0.3033667E-02     0.6530059E-01     0.1389793E-01    -0.2248476E-01     0.1389793E-01     0.1339843E+00     0.5207360E-07
     0.0000000E+00    -0.8530547E-01     0.2724057E-02     0.6552592E-01     0.1393670E-01    -0.2249320E-01     0.1393670E-01     0.1348079E+00     0.3497234E-34
     0.4000000E-02    -0.8616642E-01     0.2414446E-02     0.6575126E-01     0.1397546E-01    -0.2250164E-01     0.1397546E-01     0.1356315E+00     0.5221497E-07
     0.8000000E-02    -0.8463137E-01     0.2300956E-02     0.6407970E-01     0.1341692E-01    -0.2165088E-01     0.1341692E-01     0.1325693E+00     0.5231353E-07
     0.1200000E-01    -0.8112516E-01     0.2589643E-02     0.6157209E-01     0.1222150E-01    -0.1987686E-01     0.1222150E-01     0.1270803E+00     0.5243247E-07
     0.1600000E-01    -0.7522856E-01     0.2196855E-02     0.5860997E-01     0.1114006E-01    -0.1797285E-01     0.1114006E-01     0.1194500E+00     0.5258285E-07
     0.2000000E-01    -0.6845736E-01     0.1313929E-02     0.5455135E-01     0.1035046E-01    -0.1640253E-01     0.1035046E-01     0.1100784E+00     0.5276440E-07
     0.2400000E-01    -0.6111899E-01     0.6411128E-03     0.4973767E-01     0.9377915E-02    -0.1463341E-01     0.9377915E-02     0.9946023E-01     0.5295920E-07
     0.2800000E-01    -0.5356898E-01     0.1200094E-03     0.4444597E-01     0.8326869E-02    -0.1280972E-01     0.8326869E-02     0.8816039E-01     0.5314166E-07
     0.3200000E-01    -0.4616659E-01    -0.2598346E-03     0.3899162E-01     0.7259630E-02    -0.1102231E-01     0.7259630E-02     0.7678293E-01     0.5329814E-07
     0.3600000E-01    -0.3925406E-01    -0.5156317E-03     0.3369749E-01     0.6235615E-02    -0.9354126E-02     0.6235615E-02     0.6593017E-01     0.5343753E-07
     0.4000000E-01    -0.3312465E-01    -0.6724850E-03     0.2886062E-01     0.5308259E-02    -0.7875727E-02     0.5308259E-02     0.5614315E-01     0.5357676E-07
     0.4400000E-01    -0.2797453E-01    -0.7593568E-03     0.2470327E-01     0.4516222E-02    -0.6633769E-02     0.4516222E-02     0.4781178E-01     0.5370717E-07
     0.4800000E-01    -0.2384076E-01    -0.8032280E-03     0.2130912E-01     0.3872378E-02    -0.5636637E-02     0.3872378E-02     0.4105807E-01     0.5377565E-07
     0.5200000E-01    -0.2055503E-01    -0.8222756E-03     0.1857165E-01     0.3355604E-02    -0.4844431E-02     0.3355604E-02     0.3564369E-01     0.5371946E-07
     0.5600000E-01    -0.1776502E-01    -0.8179635E-03     0.1620462E-01     0.2910919E-02    -0.4171722E-02     0.2910919E-02     0.3099525E-01     0.5355064E-07
     0.6000000E-01    -0.1503347E-01    -0.7791621E-03     0.1382744E-01     0.2469194E-02    -0.3515764E-02     0.2469194E-02     0.2637134E-01     0.5341305E-07
     0.6400000E-01    -0.1194263E-01    -0.6804901E-03     0.1106355E-01     0.1958945E-02    -0.2774594E-02     0.1958945E-02     0.2104674E-01     0.5350289E-07
     0.6800000E-01    -0.8082207E-02    -0.4989483E-03     0.7532440E-02     0.1320745E-02    -0.1862590E-02     0.1320745E-02     0.1429879E-01     0.5384668E-07
     0.7200000E-01    -0.1825463E-02    -0.1231171E-03     0.1709365E-02     0.2988791E-03    -0.4194627E-03     0.2988791E-03     0.3239972E-02     0.5420901E-07
     0.7600000E-01    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.5476456E-07
     0.8000000E-01    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.5837831E-07
     0.8400000E-01    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.7511455E-07
     0.8800000E-01    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.1287926E-06
     0.9200000E-01    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.2641789E-06
     0.9600000E-01    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.5522300E-06
     0.1000000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.1090314E-05
     0.1040000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1080000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1120000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1160000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1200000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1240000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1280000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1320000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1360000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1400000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1440000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1480000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1520000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1560000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1600000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1640000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1680000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1720000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1760000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1800000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1840000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1880000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1920000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.1960000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
     0.2000000E+00    -0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00    -0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00
