#Frequency(Hz)=   0.770000E+11
#kx(rad/m)=  -0.318415E+03
#ky(rad/m)=   0.102103E+04
#kz(rad/m)=  -0.731374E+02
#nx_max= 101
#ny_max= 101
 #ix, iy, xd(m), yd(m), bx(T), by(T), bz(T), btot(T), te(eV), ne(m-3), ti(eV), ni(m-3), x(m), y(m), z(m)
  1  35    -0.2000000E+00    -0.6400000E-01     0.4154942E+00     0.1935015E+01    -0.2876626E+00     0.1999917E+01     0.6891963E+03     0.8160414E+20     0.6891963E+03     0.8160414E+20     0.3683388E+01     0.1817136E+01    -0.3060844E+00
  1  36    -0.2000000E+00    -0.6000000E-01     0.4123916E+00     0.1937352E+01    -0.2849787E+00     0.2001153E+01     0.6905945E+03     0.8155037E+20     0.6905945E+03     0.8155037E+20     0.3680479E+01     0.1819876E+01    -0.3062610E+00
  1  37    -0.2000000E+00    -0.5600000E-01     0.4092741E+00     0.1939667E+01    -0.2823154E+00     0.2002378E+01     0.6920111E+03     0.8149576E+20     0.6920111E+03     0.8149576E+20     0.3677569E+01     0.1822615E+01    -0.3064375E+00
  1  38    -0.2000000E+00    -0.5200000E-01     0.4061415E+00     0.1941960E+01    -0.2796726E+00     0.2003591E+01     0.6934460E+03     0.8144032E+20     0.6934460E+03     0.8144032E+20     0.3674660E+01     0.1825354E+01    -0.3066140E+00
  1  39    -0.2000000E+00    -0.4800000E-01     0.4029939E+00     0.1944230E+01    -0.2770503E+00     0.2004792E+01     0.6948990E+03     0.8138406E+20     0.6948990E+03     0.8138406E+20     0.3671751E+01     0.1828094E+01    -0.3067906E+00
  1  40    -0.2000000E+00    -0.4400000E-01     0.3998314E+00     0.1946478E+01    -0.2744484E+00     0.2005982E+01     0.6963700E+03     0.8132698E+20     0.6963700E+03     0.8132698E+20     0.3668841E+01     0.1830833E+01    -0.3069671E+00
  1  41    -0.2000000E+00    -0.4000000E-01     0.3966520E+00     0.1948723E+01    -0.2719029E+00     0.2007184E+01     0.6976486E+03     0.8127727E+20     0.6976486E+03     0.8127727E+20     0.3665932E+01     0.1833573E+01    -0.3071436E+00
  1  42    -0.2000000E+00    -0.3600000E-01     0.3934559E+00     0.1950953E+01    -0.2693889E+00     0.2008381E+01     0.6988883E+03     0.8122900E+20     0.6988883E+03     0.8122900E+20     0.3663023E+01     0.1836312E+01    -0.3073202E+00
  1  43    -0.2000000E+00    -0.3200000E-01     0.3902433E+00     0.1953161E+01    -0.2668970E+00     0.2009568E+01     0.7001438E+03     0.8118004E+20     0.7001438E+03     0.8118004E+20     0.3660113E+01     0.1839052E+01    -0.3074967E+00
  1  44    -0.2000000E+00    -0.2800000E-01     0.3870143E+00     0.1955349E+01    -0.2644272E+00     0.2010744E+01     0.7014151E+03     0.8113039E+20     0.7014151E+03     0.8113039E+20     0.3657204E+01     0.1841791E+01    -0.3076732E+00
  1  45    -0.2000000E+00    -0.2400000E-01     0.3837689E+00     0.1957515E+01    -0.2619794E+00     0.2011909E+01     0.7027022E+03     0.8108005E+20     0.7027022E+03     0.8108005E+20     0.3654295E+01     0.1844531E+01    -0.3078498E+00
  1  46    -0.2000000E+00    -0.2000000E-01     0.3805072E+00     0.1959661E+01    -0.2595534E+00     0.2013063E+01     0.7040051E+03     0.8102903E+20     0.7040051E+03     0.8102903E+20     0.3651385E+01     0.1847270E+01    -0.3080263E+00
  1  47    -0.2000000E+00    -0.1600000E-01     0.3772292E+00     0.1961785E+01    -0.2571493E+00     0.2014207E+01     0.7053238E+03     0.8097732E+20     0.7053238E+03     0.8097732E+20     0.3648476E+01     0.1850010E+01    -0.3082028E+00
  1  48    -0.2000000E+00    -0.1200000E-01     0.3739349E+00     0.1963888E+01    -0.2547669E+00     0.2015339E+01     0.7066582E+03     0.8092493E+20     0.7066582E+03     0.8092493E+20     0.3645567E+01     0.1852749E+01    -0.3083794E+00
  1  49    -0.2000000E+00    -0.8000000E-02     0.3706243E+00     0.1965970E+01    -0.2524063E+00     0.2016460E+01     0.7080083E+03     0.8087187E+20     0.7080083E+03     0.8087187E+20     0.3642657E+01     0.1855488E+01    -0.3085559E+00
  1  50    -0.2000000E+00    -0.4000000E-02     0.3677634E+00     0.1968161E+01    -0.2495981E+00     0.2017723E+01     0.7089828E+03     0.8083353E+20     0.7089828E+03     0.8083353E+20     0.3639748E+01     0.1858228E+01    -0.3087324E+00
  1  51    -0.2000000E+00     0.0000000E+00     0.3649523E+00     0.1970350E+01    -0.2467418E+00     0.2018997E+01     0.7099220E+03     0.8079654E+20     0.7099220E+03     0.8079654E+20     0.3636839E+01     0.1860967E+01    -0.3089090E+00
  1  52    -0.2000000E+00     0.4000000E-02     0.3621228E+00     0.1972518E+01    -0.2439058E+00     0.2020260E+01     0.7108835E+03     0.8075866E+20     0.7108835E+03     0.8075866E+20     0.3633929E+01     0.1863707E+01    -0.3090855E+00
  1  53    -0.2000000E+00     0.8000000E-02     0.3592749E+00     0.1974665E+01    -0.2410901E+00     0.2021510E+01     0.7118670E+03     0.8071989E+20     0.7118670E+03     0.8071989E+20     0.3631020E+01     0.1866446E+01    -0.3092621E+00
  1  54    -0.2000000E+00     0.1200000E-01     0.3564087E+00     0.1976791E+01    -0.2382945E+00     0.2022749E+01     0.7128722E+03     0.8068022E+20     0.7128722E+03     0.8068022E+20     0.3628111E+01     0.1869186E+01    -0.3094386E+00
  1  55    -0.2000000E+00     0.1600000E-01     0.3535242E+00     0.1978896E+01    -0.2355190E+00     0.2023975E+01     0.7138991E+03     0.8063968E+20     0.7138991E+03     0.8063968E+20     0.3625201E+01     0.1871925E+01    -0.3096151E+00
  1  56    -0.2000000E+00     0.2000000E-01     0.3506215E+00     0.1980980E+01    -0.2327635E+00     0.2025190E+01     0.7149475E+03     0.8059827E+20     0.7149475E+03     0.8059827E+20     0.3622292E+01     0.1874665E+01    -0.3097917E+00
  1  57    -0.2000000E+00     0.2400000E-01     0.3477006E+00     0.1983043E+01    -0.2300279E+00     0.2026393E+01     0.7160171E+03     0.8055599E+20     0.7160171E+03     0.8055599E+20     0.3619383E+01     0.1877404E+01    -0.3099682E+00
  1  58    -0.2000000E+00     0.2800000E-01     0.3447615E+00     0.1985085E+01    -0.2273121E+00     0.2027583E+01     0.7171078E+03     0.8051286E+20     0.7171078E+03     0.8051286E+20     0.3616473E+01     0.1880143E+01    -0.3101447E+00
  1  59    -0.2000000E+00     0.3200000E-01     0.3418042E+00     0.1987106E+01    -0.2246160E+00     0.2028761E+01     0.7182193E+03     0.8046888E+20     0.7182193E+03     0.8046888E+20     0.3613564E+01     0.1882883E+01    -0.3103213E+00
  1  60    -0.2000000E+00     0.3600000E-01     0.3388289E+00     0.1989106E+01    -0.2219397E+00     0.2029927E+01     0.7193515E+03     0.8042405E+20     0.7193515E+03     0.8042405E+20     0.3610655E+01     0.1885622E+01    -0.3104978E+00
  1  61    -0.2000000E+00     0.4000000E-01     0.3358356E+00     0.1991085E+01    -0.2192829E+00     0.2031081E+01     0.7205042E+03     0.8037840E+20     0.7205042E+03     0.8037840E+20     0.3607745E+01     0.1888362E+01    -0.3106743E+00
  1  62    -0.2000000E+00     0.4400000E-01     0.3328242E+00     0.1993043E+01    -0.2166456E+00     0.2032223E+01     0.7216772E+03     0.8033192E+20     0.7216772E+03     0.8033192E+20     0.3604836E+01     0.1891101E+01    -0.3108509E+00
  1  63    -0.2000000E+00     0.4800000E-01     0.3297949E+00     0.1994980E+01    -0.2140277E+00     0.2033351E+01     0.7228703E+03     0.8028462E+20     0.7228703E+03     0.8028462E+20     0.3601927E+01     0.1893841E+01    -0.3110274E+00
  1  64    -0.2000000E+00     0.5200000E-01     0.3267476E+00     0.1996896E+01    -0.2114291E+00     0.2034468E+01     0.7240833E+03     0.8023652E+20     0.7240833E+03     0.8023652E+20     0.3599017E+01     0.1896580E+01    -0.3112039E+00
  1  65    -0.2000000E+00     0.5600000E-01     0.3236825E+00     0.1998791E+01    -0.2088498E+00     0.2035572E+01     0.7253161E+03     0.8018762E+20     0.7253161E+03     0.8018762E+20     0.3596108E+01     0.1899320E+01    -0.3113805E+00
  1  66    -0.2000000E+00     0.6000000E-01     0.3205995E+00     0.2000664E+01    -0.2062896E+00     0.2036663E+01     0.7265683E+03     0.8013793E+20     0.7265683E+03     0.8013793E+20     0.3593199E+01     0.1902059E+01    -0.3115570E+00
  1  67    -0.2000000E+00     0.6400000E-01     0.3174987E+00     0.2002517E+01    -0.2037485E+00     0.2037742E+01     0.7278399E+03     0.8008746E+20     0.7278399E+03     0.8008746E+20     0.3590289E+01     0.1904799E+01    -0.3117335E+00
  1  68    -0.2000000E+00     0.6800000E-01     0.3143802E+00     0.2004348E+01    -0.2012264E+00     0.2038808E+01     0.7291306E+03     0.8003622E+20     0.7291306E+03     0.8003622E+20     0.3587380E+01     0.1907538E+01    -0.3119101E+00
  1  69    -0.2000000E+00     0.7200000E-01     0.3112440E+00     0.2006158E+01    -0.1987232E+00     0.2039862E+01     0.7304403E+03     0.7998422E+20     0.7304403E+03     0.7998422E+20     0.3584471E+01     0.1910277E+01    -0.3120866E+00
  1  70    -0.2000000E+00     0.7600000E-01     0.3080901E+00     0.2007948E+01    -0.1962388E+00     0.2040902E+01     0.7317686E+03     0.7993147E+20     0.7317686E+03     0.7993147E+20     0.3581561E+01     0.1913017E+01    -0.3122631E+00
  1  71    -0.2000000E+00     0.8000000E-01     0.3053128E+00     0.2009807E+01    -0.1934478E+00     0.2042048E+01     0.7327395E+03     0.7989291E+20     0.7327395E+03     0.7989291E+20     0.3578652E+01     0.1915756E+01    -0.3124397E+00
  1  72    -0.2000000E+00     0.8400000E-01     0.3027005E+00     0.2011687E+01    -0.1905228E+00     0.2043236E+01     0.7335517E+03     0.7986065E+20     0.7335517E+03     0.7986065E+20     0.3575743E+01     0.1918496E+01    -0.3126162E+00
  1  73    -0.2000000E+00     0.8800000E-01     0.3000687E+00     0.2013548E+01    -0.1876155E+00     0.2044411E+01     0.7343807E+03     0.7982773E+20     0.7343807E+03     0.7982773E+20     0.3572833E+01     0.1921235E+01    -0.3127927E+00
  1  74    -0.2000000E+00     0.9200000E-01     0.2974176E+00     0.2015387E+01    -0.1847259E+00     0.2045572E+01     0.7352263E+03     0.7979415E+20     0.7352263E+03     0.7979415E+20     0.3569924E+01     0.1923975E+01    -0.3129693E+00
  1  75    -0.2000000E+00     0.9600000E-01     0.2947472E+00     0.2017206E+01    -0.1818538E+00     0.2046721E+01     0.7360885E+03     0.7975990E+20     0.7360885E+03     0.7975990E+20     0.3567015E+01     0.1926714E+01    -0.3131458E+00
  1  76    -0.2000000E+00     0.1000000E+00     0.2920575E+00     0.2019004E+01    -0.1789992E+00     0.2047857E+01     0.7369671E+03     0.7972501E+20     0.7369671E+03     0.7972501E+20     0.3564105E+01     0.1929454E+01    -0.3133223E+00
  1  77    -0.2000000E+00     0.1040000E+00     0.2893486E+00     0.2020782E+01    -0.1761619E+00     0.2048979E+01     0.7378622E+03     0.7968946E+20     0.7378622E+03     0.7968946E+20     0.3561196E+01     0.1932193E+01    -0.3134989E+00
  1  78    -0.2000000E+00     0.1080000E+00     0.2866205E+00     0.2022539E+01    -0.1733420E+00     0.2050088E+01     0.7387736E+03     0.7965327E+20     0.7387736E+03     0.7965327E+20     0.3558287E+01     0.1934932E+01    -0.3136754E+00
  1  79    -0.2000000E+00     0.1120000E+00     0.2838532E+00     0.2024321E+01    -0.1705807E+00     0.2051230E+01     0.7394746E+03     0.7962543E+20     0.7394746E+03     0.7962543E+20     0.3555377E+01     0.1937672E+01    -0.3138520E+00
  1  80    -0.2000000E+00     0.1160000E+00     0.2810569E+00     0.2026102E+01    -0.1678535E+00     0.2052379E+01     0.7401068E+03     0.7960033E+20     0.7401068E+03     0.7960033E+20     0.3552468E+01     0.1940411E+01    -0.3140285E+00
  1  81    -0.2000000E+00     0.1200000E+00     0.2782393E+00     0.2027864E+01    -0.1651438E+00     0.2053515E+01     0.7407606E+03     0.7957437E+20     0.7407606E+03     0.7957437E+20     0.3549559E+01     0.1943151E+01    -0.3142050E+00
  1  82    -0.2000000E+00     0.1240000E+00     0.2754006E+00     0.2029607E+01    -0.1624517E+00     0.2054639E+01     0.7414360E+03     0.7954756E+20     0.7414360E+03     0.7954756E+20     0.3546649E+01     0.1945890E+01    -0.3143816E+00
  1  83    -0.2000000E+00     0.1280000E+00     0.2725407E+00     0.2031330E+01    -0.1597769E+00     0.2055750E+01     0.7421328E+03     0.7951990E+20     0.7421328E+03     0.7951990E+20     0.3543740E+01     0.1948630E+01    -0.3145581E+00
  1  84    -0.2000000E+00     0.1320000E+00     0.2696598E+00     0.2033033E+01    -0.1571194E+00     0.2056849E+01     0.7428509E+03     0.7949139E+20     0.7428509E+03     0.7949139E+20     0.3540831E+01     0.1951369E+01    -0.3147346E+00
  1  85    -0.2000000E+00     0.1360000E+00     0.2667579E+00     0.2034717E+01    -0.1544792E+00     0.2057935E+01     0.7435903E+03     0.7946205E+20     0.7435903E+03     0.7946205E+20     0.3537921E+01     0.1954109E+01    -0.3149112E+00
  1  86    -0.2000000E+00     0.1400000E+00     0.2638350E+00     0.2036381E+01    -0.1518561E+00     0.2059009E+01     0.7443507E+03     0.7943187E+20     0.7443507E+03     0.7943187E+20     0.3535012E+01     0.1956848E+01    -0.3150877E+00
  1  87    -0.2000000E+00     0.1440000E+00     0.2608913E+00     0.2038026E+01    -0.1492500E+00     0.2060071E+01     0.7451322E+03     0.7940087E+20     0.7451322E+03     0.7940087E+20     0.3532103E+01     0.1959588E+01    -0.3152642E+00
  1  88    -0.2000000E+00     0.1480000E+00     0.2579267E+00     0.2039651E+01    -0.1466608E+00     0.2061119E+01     0.7459347E+03     0.7936904E+20     0.7459347E+03     0.7936904E+20     0.3529193E+01     0.1962327E+01    -0.3154408E+00
  1  89    -0.2000000E+00     0.1520000E+00     0.2549414E+00     0.2041257E+01    -0.1440885E+00     0.2062156E+01     0.7467579E+03     0.7933638E+20     0.7467579E+03     0.7933638E+20     0.3526284E+01     0.1965066E+01    -0.3156173E+00
  1  90    -0.2000000E+00     0.1560000E+00     0.2519354E+00     0.2042843E+01    -0.1415330E+00     0.2063179E+01     0.7476019E+03     0.7930292E+20     0.7476019E+03     0.7930292E+20     0.3523375E+01     0.1967806E+01    -0.3157938E+00
  1  91    -0.2000000E+00     0.1600000E+00     0.2489087E+00     0.2044409E+01    -0.1389941E+00     0.2064190E+01     0.7484664E+03     0.7926864E+20     0.7484664E+03     0.7926864E+20     0.3520465E+01     0.1970545E+01    -0.3159704E+00
  1  92    -0.2000000E+00     0.1640000E+00     0.2463370E+00     0.2046051E+01    -0.1361555E+00     0.2065319E+01     0.7490678E+03     0.7924480E+20     0.7490678E+03     0.7924480E+20     0.3517556E+01     0.1973285E+01    -0.3161469E+00
  1  93    -0.2000000E+00     0.1680000E+00     0.2438860E+00     0.2047703E+01    -0.1332371E+00     0.2066475E+01     0.7496024E+03     0.7922362E+20     0.7496024E+03     0.7922362E+20     0.3514647E+01     0.1976024E+01    -0.3163234E+00
  1  94    -0.2000000E+00     0.1720000E+00     0.2414126E+00     0.2049336E+01    -0.1303338E+00     0.2067618E+01     0.7501552E+03     0.7920171E+20     0.7501552E+03     0.7920171E+20     0.3511737E+01     0.1978764E+01    -0.3165000E+00
  1  95    -0.2000000E+00     0.1760000E+00     0.2389169E+00     0.2050950E+01    -0.1274454E+00     0.2068748E+01     0.7507262E+03     0.7917909E+20     0.7507262E+03     0.7917909E+20     0.3508828E+01     0.1981503E+01    -0.3166765E+00
  1  96    -0.2000000E+00     0.1800000E+00     0.2363989E+00     0.2052545E+01    -0.1245718E+00     0.2069865E+01     0.7513151E+03     0.7915576E+20     0.7513151E+03     0.7915576E+20     0.3505918E+01     0.1984243E+01    -0.3168530E+00
  1  97    -0.2000000E+00     0.1840000E+00     0.2338588E+00     0.2054121E+01    -0.1217130E+00     0.2070970E+01     0.7519217E+03     0.7913173E+20     0.7519217E+03     0.7913173E+20     0.3503009E+01     0.1986982E+01    -0.3170296E+00
  1  98    -0.2000000E+00     0.1880000E+00     0.2312966E+00     0.2055678E+01    -0.1188689E+00     0.2072062E+01     0.7525461E+03     0.7910701E+20     0.7525461E+03     0.7910701E+20     0.3500100E+01     0.1989721E+01    -0.3172061E+00
  1  99    -0.2000000E+00     0.1920000E+00     0.2287123E+00     0.2057216E+01    -0.1160394E+00     0.2073141E+01     0.7531880E+03     0.7908160E+20     0.7531880E+03     0.7908160E+20     0.3497190E+01     0.1992461E+01    -0.3173826E+00
  1 100    -0.2000000E+00     0.1960000E+00     0.2261062E+00     0.2058735E+01    -0.1132243E+00     0.2074207E+01     0.7538474E+03     0.7905550E+20     0.7538474E+03     0.7905550E+20     0.3494281E+01     0.1995200E+01    -0.3175592E+00
  1 101    -0.2000000E+00     0.2000000E+00     0.2234782E+00     0.2060235E+01    -0.1104237E+00     0.2075260E+01     0.7545240E+03     0.7902873E+20     0.7545240E+03     0.7902873E+20     0.3491372E+01     0.1997940E+01    -0.3177357E+00
  
  2   1    -0.1960000E+00    -0.2000000E+00     0.5201968E+00     0.1844083E+01    -0.3747912E+00     0.1952361E+01     0.6311577E+03     0.8362254E+20     0.6311577E+03     0.8362254E+20     0.3785049E+01     0.1726886E+01    -0.3004254E+00
  2   2    -0.1960000E+00    -0.1960000E+00     0.5165975E+00     0.1846838E+01    -0.3725453E+00     0.1953580E+01     0.6331508E+03     0.8356423E+20     0.6331508E+03     0.8356423E+20     0.3782139E+01     0.1729625E+01    -0.3006019E+00
  2   3    -0.1960000E+00    -0.1920000E+00     0.5129874E+00     0.1849570E+01    -0.3703214E+00     0.1954790E+01     0.6351602E+03     0.8350430E+20     0.6351602E+03     0.8350430E+20     0.3779230E+01     0.1732365E+01    -0.3007785E+00
  2   4    -0.1960000E+00    -0.1880000E+00     0.5093666E+00     0.1852278E+01    -0.3681196E+00     0.1955991E+01     0.6371859E+03     0.8344278E+20     0.6371859E+03     0.8344278E+20     0.3776321E+01     0.1735104E+01    -0.3009550E+00
  2   5    -0.1960000E+00    -0.1840000E+00     0.5057349E+00     0.1854964E+01    -0.3659397E+00     0.1957184E+01     0.6392276E+03     0.8337970E+20     0.6392276E+03     0.8337970E+20     0.3773411E+01     0.1737844E+01    -0.3011315E+00
  2   6    -0.1960000E+00    -0.1800000E+00     0.5023503E+00     0.1857737E+01    -0.3634138E+00     0.1958472E+01     0.6410005E+03     0.8332407E+20     0.6410005E+03     0.8332407E+20     0.3770502E+01     0.1740583E+01    -0.3013081E+00
  2   7    -0.1960000E+00    -0.1760000E+00     0.4991421E+00     0.1860568E+01    -0.3606400E+00     0.1959826E+01     0.6425816E+03     0.8327383E+20     0.6425816E+03     0.8327383E+20     0.3767593E+01     0.1743323E+01    -0.3014846E+00
